82     , 1.491892783938551514e-01
82.5   , 1.494346809884358751e-01
83     , 1.495431747670926403e-01
83.5   , 1.495302588410621081e-01
84     , 1.494088491363747551e-01
84.5   , 1.492047775050918401e-01
85     , 1.489490421696866573e-01
85.5   , 1.486778077230447859e-01
86     , 1.484169060172273458e-01
86.5   , 1.481947520895016135e-01
87     , 1.480320114215165073e-01
87.5   , 1.479364335688903020e-01
88     , 1.479106017168291543e-01
88.5   , 1.479390167540964030e-01
89     , 1.480010131990431299e-01
89.5   , 1.480630096439898846e-01
90     , 1.480888414960510047e-01
90.5   , 1.480423441623409664e-01
91     , 1.478847698647680342e-01
91.5   , 1.475877035660650149e-01
92     , 1.471330629697891190e-01
92.5   , 1.465156817055281169e-01
93     , 1.457458925141064121e-01
93.5   , 1.448417776919668498e-01
94     , 1.438472513876132841e-01
94.5   , 1.428088109347558365e-01
95     , 1.417832864079289490e-01
95.5   , 1.408249246964610180e-01
96     , 1.399957222452986871e-01
96.5   , 1.393395932029459772e-01
97     , 1.388901189770822830e-01
97.5   , 1.386653818641504499e-01
98     , 1.386602154937382481e-01
98.5   , 1.388591207546089057e-01
99     , 1.392156003130525510e-01
99.5   , 1.396779904649467774e-01
100    , 1.401791283949327394e-01
100.5  , 1.406466849172391675e-01
101    , 1.410109140313011433e-01
101.5  , 1.412124024773779574e-01
102    , 1.412046529217596269e-01
102.5  , 1.409644166975911050e-01
103    , 1.404865274344601622e-01
103.5  , 1.397994001696341027e-01
104    , 1.389521154220290100e-01
104.5  , 1.380118360070038408e-01
105    , 1.370689734067725429e-01
105.5  , 1.362216886591674503e-01
106    , 1.355655596168147681e-01
106.5  , 1.351961641323405627e-01
107    , 1.351909977619283332e-01
107.5  , 1.356043073949064481e-01
108    , 1.364670912537482017e-01
108.5  , 1.377793493384536494e-01
109    , 1.395023338709310834e-01
109.5  , 1.415740484062337767e-01
110    , 1.439066646473538824e-01
110.5  , 1.463916888156346907e-01
111    , 1.489102943915949495e-01
111.5  , 1.513384884853412604e-01
112    , 1.535626109478046009e-01
112.5  , 1.554896671115649776e-01
113    , 1.570421614204389194e-01
113.5  , 1.581787629111287008e-01
114    , 1.588813892871914768e-01
114.5  , 1.591732892154822387e-01
115    , 1.590983768445049518e-01
115.5  , 1.587341477304430037e-01
116    , 1.581684301703042417e-01
116.5  , 1.574968020167148430e-01
117    , 1.568200074927132426e-01
117.5  , 1.562284580805133050e-01
118    , 1.557944829658863273e-01
118.5  , 1.555697458529544663e-01
119    , 1.555774954085728246e-01
119.5  , 1.558177316327413187e-01
120    , 1.562646226733988841e-01
120.5  , 1.568690880116293540e-01
121    , 1.575665480172799005e-01
121.5  , 1.582898398749915947e-01
122    , 1.589640512137870942e-01
122.5  , 1.595271855887197276e-01
123    , 1.599327456660795121e-01
123.5  , 1.601523164085990880e-01
124    , 1.601833146310724654e-01
124.5  , 1.600438226299423505e-01
125    , 1.597751713685065800e-01
125.5  , 1.594367741065058075e-01
126    , 1.591009600297110804e-01
126.5  , 1.588400583238936403e-01
127    , 1.587238149896185724e-01
127.5  , 1.588116432866263916e-01
128    , 1.591448741782150178e-01
128.5  , 1.597338404052087713e-01
129    , 1.605759587824016066e-01
129.5  , 1.616273151612896419e-01
130    , 1.628362458377505817e-01
130.5  , 1.641200888851888084e-01
131    , 1.653961823770087047e-01
131.5  , 1.665741148309962116e-01
132    , 1.675686411353497496e-01
132.5  , 1.683203480303286648e-01
133    , 1.687775718118106894e-01
133.5  , 1.689325629241774651e-01
134    , 1.687982372934596076e-01
134.5  , 1.684185090681609709e-01
135    , 1.678682906192588975e-01
135.5  , 1.672405766141734085e-01
136    , 1.666386944611490395e-01
136.5  , 1.661737211240486844e-01
137    , 1.659464008259107504e-01
137.5  , 1.660342291229185974e-01
138    , 1.664940360896067506e-01
138.5  , 1.673516535780362746e-01
139    , 1.685915824769705362e-01
139.5  , 1.701621590822872954e-01
140    , 1.719884710230092650e-01
140.5  , 1.739620245204796523e-01
141    , 1.759614098700111873e-01
141.5  , 1.778600509965043153e-01
142    , 1.795365381952716832e-01
142.5  , 1.808901272432749674e-01
143    , 1.818484889547428984e-01
143.5  , 1.823754587367899804e-01
144    , 1.824710365894161579e-01
144.5  , 1.821791366611253959e-01
145    , 1.815824208785132843e-01
145.5  , 1.807919662054426613e-01
146    , 1.799369319022192382e-01
146.5  , 1.791593931551792029e-01
147    , 1.785936755950403854e-01
147.5  , 1.783534393708718913e-01
148    , 1.785342623352998148e-01
148.5  , 1.791800586368280657e-01
149    , 1.803011610162811584e-01
149.5  , 1.818614048807734584e-01
150    , 1.837755451185032751e-01
150.5  , 1.859350879508137877e-01
151    , 1.881953750061627351e-01
151.5  , 1.904117479130077728e-01
152    , 1.924292155589820974e-01
152.5  , 1.941212018689861818e-01
153    , 1.953843794347754625e-01
153.5  , 1.961593349966093969e-01
154    , 1.964279862580451397e-01
154.5  , 1.962264978119683534e-01
155    , 1.956375315849745444e-01
155.5  , 1.947799140965449927e-01
156    , 1.938008869034281711e-01
156.5  , 1.928657738588152037e-01
157    , 1.921347324454852068e-01
157.5  , 1.917550042201865701e-01
158    , 1.918402493319883162e-01
158.5  , 1.924602137814554748e-01
159    , 1.936329798650308076e-01
159.5  , 1.953275493602409929e-01
160    , 1.974560939700781836e-01
160.5  , 1.998842880638244668e-01
161    , 2.024493909734947639e-01
161.5  , 2.049731629198672522e-01
162    , 2.072696145681017788e-01
162.5  , 2.091811716206254945e-01
163    , 2.105735084467204032e-01
163.5  , 2.113742958606154576e-01
164    , 2.115577020102495098e-01
164.5  , 2.111650578589203409e-01
165    , 2.103022740000785318e-01
165.5  , 2.091217583608848685e-01
166    , 2.078172498317977512e-01
166.5  , 2.066031527849246097e-01
167    , 2.056990379627850196e-01
167.5  , 2.053012274410436211e-01
168    , 2.055647123320671621e-01
168.5  , 2.065902368588940219e-01
169    , 2.084062160587915324e-01
169.5  , 2.109661525980495722e-01
170    , 2.141538031423931288e-01
170.5  , 2.177780119865698194e-01
171    , 2.216037092768232963e-01
171.5  , 2.253596605665117159e-01
172    , 2.287694650385810047e-01
172.5  , 2.315825537280381263e-01
173    , 2.335845222627757622e-01
173.5  , 2.346384618268699263e-01
174    , 2.346875423457860932e-01
174.5  , 2.337705115976159431e-01
175    , 2.320294447686956918e-01
175.5  , 2.296890789719572834e-01
176    , 2.270516468765158002e-01
176.5  , 2.244658784851965849e-01
177    , 2.223063356528860723e-01
177.5  , 2.209217483824094108e-01
178    , 2.206143493428819602e-01
178.5  , 2.216088756472354981e-01
179    , 2.240060715185085150e-01
179.5  , 2.277852714750519258e-01
180    , 2.327734021080563043e-01
180.5  , 2.386630643779941163e-01
181    , 2.450047840590017789e-01
181.5  , 2.512509258873831808e-01
182    , 2.567789422284652012e-01
182.5  , 2.609249544842766610e-01
183    , 2.630509159089077786e-01
183.5  , 2.625652770901584776e-01
184    , 2.589875655796918252e-01
184.5  , 2.519819673007132055e-01
185    , 2.413857415852373178e-01
185.5  , 2.272273034705314665e-01
186    , 2.097365564399397975e-01
186.5  , 1.893397260524708747e-01
187    , 1.666231953499123508e-01
187.5  , 1.423205889308004624e-01
188    , 1.172533596906790987e-01
188.5  , 1.422017624113192658e-01
189    , 1.680103658055951132e-01
189.5  , 1.927262818576850889e-01
190    , 2.155590558945187085e-01
190.5  , 2.358215606512697182e-01
191    , 2.529713272346544861e-01
191.5  , 2.666415433454049633e-01
192    , 2.766617187599176297e-01
192.5  , 2.830576853302536611e-01
193    , 2.860541801693448072e-01
193.5  , 2.860386810581080907e-01
194    , 2.835484905194151084e-01
194.5  , 2.792061561879389808e-01
195    , 2.736962221432997500e-01
195.5  , 2.677058156503235864e-01
196    , 2.618729834549202162e-01
196.5  , 2.567556935616101543e-01
197    , 2.527982538258448653e-01
197.5  , 2.502977305463274238e-01
198    , 2.494013652798061642e-01
198.5  , 2.501117412114872707e-01
199    , 2.522816167846222424e-01
199.5  , 2.556578398490121362e-01
200    , 2.598942635870375439e-01
200.5  , 2.646008270325756473e-01
201    , 2.693745532934725961e-01
201.5  , 2.738279645888114788e-01
202    , 2.776407459530344513e-01
202.5  , 2.805674947915605677e-01
203    , 2.824583863624354207e-01
203.5  , 2.832746728875671360e-01
204    , 2.830783508119025238e-01
204.5  , 2.820218280626022866e-01
205    , 2.803324249378043032e-01
205.5  , 2.782787926989443994e-01
206    , 2.761528312743133373e-01
206.5  , 2.742361078513774197e-01
207    , 2.727817745803357563e-01
207.5  , 2.719758207960284446e-01
208    , 2.719370730179367923e-01
208.5  , 2.727042790241523407e-01
209    , 2.742386910365834929e-01
209.5  , 2.764266489061613652e-01
210    , 2.790976624092822433e-01
210.5  , 2.820399103590450207e-01
211    , 2.850338220129301492e-01
211.5  , 2.878572434432117300e-01
212    , 2.903267685002558496e-01
212.5  , 2.922977388125200804e-01
213    , 2.936900756386151001e-01
213.5  , 2.944934462377162276e-01
214    , 2.947543479435336122e-01
214.5  , 2.945864409051363597e-01
215    , 2.941472994200970970e-01
215.5  , 2.936203296380500150e-01
216    , 2.932044368198657991e-01
216.5  , 2.930804439299724007e-01
217    , 2.934059252659425576e-01
217.5  , 2.942816250508149545e-01
218    , 2.957592069887116648e-01
218.5  , 2.978257551536020453e-01
219    , 3.004063571745090866e-01
219.5  , 3.033718537911269109e-01
220    , 3.065569211502643387e-01
220.5  , 3.097626539910506849e-01
221    , 3.127927302378212815e-01
221.5  , 3.154663269261483993e-01
222    , 3.176310361288711692e-01
222.5  , 3.191886968081573128e-01
223    , 3.200979780007091602e-01
223.5  , 3.203769620029693344e-01
224    , 3.201083107415336193e-01
224.5  , 3.194315162175319633e-01
225    , 3.185248182101863557e-01
225.5  , 3.175871219803672041e-01
226    , 3.168302487149761149e-01
226.5  , 3.164427709340591477e-01
227    , 3.165822629351892070e-01
227.5  , 3.173623848674353987e-01
228    , 3.188296340645076499e-01
228.5  , 3.209736777855815015e-01
229    , 3.237196036596796667e-01
229.5  , 3.269408356117027292e-01
230    , 3.304617170476348842e-01
230.5  , 3.340910922622237211e-01
231    , 3.376300559945986657e-01
231.5  , 3.408874525395071964e-01
232    , 3.437186235254072186e-01
232.5  , 3.460176583588478461e-01
233    , 3.477406428913253356e-01
233.5  , 3.489134089749006407e-01
234    , 3.496186185361694898e-01
234.5  , 3.499983467614681265e-01
235    , 3.502359998004305197e-01
235.5  , 3.505408156547518694e-01
236    , 3.511297818817456506e-01
236.5  , 3.521966373718704024e-01
237    , 3.539067059783171931e-01
237.5  , 3.563710646649491109e-01
238    , 3.596413771358882294e-01
238.5  , 3.636892283538674664e-01
239    , 3.684293732070850202e-01
239.5  , 3.737016542127618579e-01
240    , 3.793045829248210543e-01
240.5  , 3.850005063043004383e-01
241    , 3.905388553862068624e-01
241.5  , 3.956845603167841730e-01
242    , 4.002257999091309304e-01
242.5  , 4.040075830508805255e-01
243    , 4.069291655189943846e-01
243.5  , 4.089750482022359579e-01
244    , 4.101891452491090995e-01
244.5  , 4.106954495495072632e-01
245    , 4.106696176974461432e-01
245.5  , 4.103389699910636734e-01
246    , 4.099489090249405776e-01
246.5  , 4.097448373936576904e-01
247    , 4.099566585805589636e-01
247.5  , 4.107806946613090648e-01
248    , 4.123538544518319249e-01
248.5  , 4.147510503231048307e-01
249    , 4.179826150159522968e-01
249.5  , 4.219917184558398260e-01
250    , 4.266595341232861660e-01
250.5  , 4.318259045355122838e-01
251    , 4.373048403576782484e-01
251.5  , 4.428922699585007838e-01
252    , 4.483996208179339416e-01
252.5  , 4.536667354531984664e-01
253    , 4.585696209744011265e-01
253.5  , 4.630359481957706524e-01
254    , 4.670528011912764565e-01
254.5  , 4.706589277390103576e-01
255    , 4.739421561359801194e-01
255.5  , 4.770290624572852134e-01
256    , 4.800643050744681228e-01
256.5  , 4.832028750998955124e-01
257    , 4.865842645346974971e-01
257.5  , 4.903272998983553843e-01
258    , 4.945068935618462946e-01
258.5  , 4.991566269328498451e-01
259    , 5.042584177149233016e-01
259.5  , 5.097476862779135587e-01
260    , 5.155211052135763028e-01
260.5  , 5.214469320763996940e-01
261    , 5.273830916800475999e-01
261.5  , 5.331875088381837768e-01
262    , 5.387387738461206776e-01
262.5  , 5.439490584068508161e-01
263    , 5.487770315570762447e-01
263.5  , 5.532304428524150719e-01
264    , 5.573687055526083123e-01
264.5  , 5.613003134363124813e-01
265    , 5.651699248750697846e-01
265.5  , 5.691506132776901206e-01
266    , 5.734257847938073471e-01
266.5  , 5.781633464618186613e-01
267    , 5.835105398384726749e-01
267.5  , 5.895732755172201633e-01
268    , 5.964058003873893288e-01
268.5  , 6.040029480785676919e-01
269    , 6.122949725901908336e-01
269.5  , 6.211682137731892039e-01
270    , 6.304521814039596439e-01
270.5  , 6.399557197772498540e-01
271    , 6.494695908913642457e-01
271.5  , 6.587948894854325221e-01
272    , 6.677533757802326386e-01
272.5  , 6.762184737006652346e-01
273    , 6.841075213201345262e-01
273.5  , 6.914076027126102586e-01
274    , 6.981703815822143389e-01
274.5  , 7.045043517076035045e-01
275    , 7.105696705715570660e-01
275.5  , 7.165652434349455424e-01
276    , 7.227054746698764465e-01
276.5  , 7.292021854632507738e-01
277    , 7.362491147055272300e-01
277.5  , 7.439960871386603891e-01
278    , 7.525464301708947312e-01
278.5  , 7.619388915803219087e-01
279    , 7.721424731444685996e-01
279.5  , 7.830770961219453152e-01
280    , 7.945981021412097389e-01
280.5  , 8.065324177934520833e-01
281    , 8.186837210030081247e-01
281.5  , 8.308531065090069001e-01
282    , 8.428675009026388443e-01
282.5  , 8.545848289975676026e-01
283    , 8.659172624967859111e-01
283.5  , 8.768415527334380011e-01
284    , 8.873938643004100069e-01
284.5  , 8.976723582355339293e-01
285    , 9.078268592807644533e-01
285.5  , 9.180485231413541003e-01
286    , 9.285465878189975708e-01
286.5  , 9.395302913153905644e-01
287    , 9.511907893357849364e-01
287.5  , 9.636804898073417780e-01
288    , 9.771078865087174936e-01
288.5  , 9.915065608475918113e-01
289    , 1.006858430527521886e+00
289.5  , 1.023080833621912156e+00
290    , 1.040034278129632117e+00
290.5  , 1.057548273827078944e+00
291    , 1.075426498638587747e+00
291.5  , 1.093475213673699820e+00
292    , 1.111523928708811892e+00
292.5  , 1.129430568557588055e+00
293    , 1.147115054478637930e+00
293.5  , 1.164551554619901452e+00
294    , 1.181781399944675792e+00
294.5  , 1.198910501046411392e+00
295    , 1.216091265852269565e+00
295.5  , 1.233512266882296204e+00
296    , 1.251380158952980715e+00
296.5  , 1.269906763251223536e+00
297    , 1.289272902741453120e+00
297.5  , 1.309623235795212226e+00
298    , 1.331043007524301824e+00
298.5  , 1.353560632965989718e+00
299    , 1.377137364342183812e+00
299.5  , 1.401672457429846030e+00
300    , 1.427010921116609099e+00
300.5  , 1.452977098808458045e+00
301    , 1.479366918874109205e+00
301.5  , 1.505994391978723090e+00
302    , 1.532704527009932205e+00
302.5  , 1.559388830189080366e+00
303    , 1.586000804182457369e+00
303.5  , 1.612571447212536535e+00
304    , 1.639204086687562567e+00
304.5  , 1.666071796016344919e+00
305    , 1.693401895497021137e+00
305.5  , 1.721455286835409382e+00
306    , 1.750518703589387659e+00
306.5  , 1.780855630649979870e+00
307    , 1.812701137870941892e+00
307.5  , 1.846236048216702175e+00
308    , 1.881561105910298348e+00
308.5  , 1.918699559618586070e+00
309    , 1.957591996081824881e+00
309.5  , 1.998091173743265614e+00
310    , 2.039993020971626159e+00
310.5  , 2.083046968801912868e+00
311    , 2.126979199602277770e+00
311.5  , 2.171531394852110886e+00
312    , 2.216473651068065820e+00
312.5  , 2.261645810767365816e+00
313    , 2.306960045653001501e+00
313.5  , 2.352426688465797167e+00
314    , 2.398154232984411660e+00
314.5  , 2.444339001284507429e+00
315    , 2.491259977368345702e+00
315.5  , 2.539250392127514466e+00
316    , 2.588674474676075921e+00
316.5  , 2.639901620498505075e+00
317    , 2.693267643671595213e+00
317.5  , 2.749048945012400935e+00
318    , 2.807447012967000166e+00
318.5  , 2.868565174943635387e+00
319    , 2.932411180497926040e+00
319.5  , 2.998894618147658342e+00
320    , 3.067837248113610915e+00
320.5  , 3.139009166912438253e+00
321    , 3.212141723282706085e+00
321.5  , 3.286971432333389842e+00
322    , 3.363258057840321946e+00
322.5  , 3.440836275950309719e+00
323    , 3.519618258366346897e+00
323.5  , 3.599627253755287359e+00
324    , 3.680995004562643391e+00
324.5  , 3.763966913382995383e+00
325    , 3.848881377478344579e+00
325.5  , 3.936146540111257419e+00
326    , 4.026222208248420920e+00
326.5  , 4.119565605671317243e+00
327    , 4.216613290679779524e+00
327.5  , 4.317742408313900881e+00
328    , 4.423234525761145619e+00
328.5  , 4.533273049171152813e+00
329    , 4.647914808618450522e+00
329.5  , 4.767108140398921279e+00
330    , 4.890703219770607291e+00
330.5  , 5.018472726435373232e+00
331    , 5.150150592316988352e+00
331.5  , 5.285462999783602456e+00
332    , 5.424180045351875812e+00
332.5  , 5.566133821983409113e+00
333    , 5.711275249159283973e+00
333.5  , 5.859676656065275324e+00
334    , 6.011544697517869018e+00
334.5  , 6.167228103519892812e+00
335    , 6.327191847408446534e+00
335.5  , 6.491986147632430537e+00
336    , 6.662220635900488297e+00
336.5  , 6.838504943921263290e+00
337    , 7.021417705180925672e+00
337.5  , 7.211447141683428264e+00
338    , 7.408960065728042110e+00
338.5  , 7.614176048057283097e+00
339    , 7.827149335560481980e+00
339.5  , 8.047768851273776392e+00
340    , 8.275786609417378870e+00
340.5  , 8.510840964062433400e+00
341    , 8.752500523279518774e+00
341.5  , 9.000323562398389043e+00
342    , 9.253917437267716650e+00
342.5  , 9.512979915218386040e+00
343    , 9.777363754693647380e+00
343.5  , 1.004709995391597666e+01
344    , 1.032242099955392334e+01
344.5  , 1.060376603309252275e+01
345    , 1.089174468624042191e+01
345.5  , 1.118710608270739115e+01
346    , 1.149067942494459516e+01
346.5  , 1.180329908177360565e+01
347    , 1.212571676008940535e+01
347.5  , 1.245853175885980946e+01
348    , 1.280211347356929252e+01
348.5  , 1.315653165021842064e+01
349    , 1.352152538710137719e+01
349.5  , 1.389647730295389749e+01
350    , 1.428042645287930945e+01
350.5  , 1.467211482568223602e+01
351    , 1.507004159075792593e+01
351.5  , 1.547256125913008518e+01
352    , 1.587799734359994552e+01
352.5  , 1.628475601889533664e+01
353    , 1.669144494819016344e+01
353.5  , 1.709700244236471178e+01
354    , 1.750078012193224808e+01
354.5  , 1.790262816215081543e+01
355    , 1.830293404080133612e+01
355.5  , 1.870262512137280453e+01
356    , 1.910315315395105173e+01
356.5  , 1.950640903010695126e+01
357    , 1.991463237141420706e+01
357.5  , 2.033027203744821776e+01
358    , 2.075584921697014451e+01
358.5  , 2.119378177133290464e+01
359    , 2.164623440973922897e+01
359.5  , 2.211496369812926943e+01
360    , 2.260117856717949536e+01
360.5  , 2.310545506719086362e+01
361    , 2.362764595660662437e+01
361.5  , 2.416687553564190694e+01
362    , 2.472152673035768089e+01
362.5  , 2.528931083866133989e+01
363    , 2.586733210993682164e+01
363.5  , 2.645221948749015439e+01
364    , 2.704024801825411828e+01
364.5  , 2.762748092797459520e+01
365    , 2.820992202913774349e+01
365.5  , 2.878365004660066262e+01
366    , 2.934493486092573988e+01
366.5  , 2.989034858534445860e+01
367    , 3.041682239583195013e+01
367.5  , 3.092170077799633887e+01
368    , 3.140273894389351739e+01
368.5  , 3.185810283202713222e+01
369    , 3.228630969408887808e+01
369.5  , 3.268618934718038815e+01
370    , 3.305680667825704688e+01
370.5  , 3.339738414857183102e+01
371    , 3.370723979723030084e+01
371.5  , 3.398572782793093694e+01
372    , 3.423219469481659871e+01
372.5  , 3.444594293788163242e+01
373    , 3.462623634934229955e+01
373.5  , 3.477230514000716255e+01
374    , 3.488338468705523354e+01
374.5  , 3.495874911544358099e+01
375    , 3.499777587753754204e+01
375.5  , 3.500000000000000000e+01
376    , 3.496516574749556128e+01
376.5  , 3.489329378550588956e+01
377    , 3.478469926262609135e+01
377.5  , 3.464003830789855698e+01
378    , 3.446030028125721145e+01
378.5  , 3.424680002397196432e+01
379    , 3.400115977635225306e+01
379.5  , 3.372526268041334419e+01
380    , 3.342119594980177055e+01
380.5  , 3.309119920609124677e+01
381    , 3.273758956641162854e+01
381.5  , 3.236271514611529199e+01
382    , 3.196887756322087526e+01
382.5  , 3.155829835700565056e+01
383    , 3.113308024022737186e+01
383.5  , 3.069516835134625410e+01
384    , 3.024636058726575527e+01
384.5  , 2.978828435466572344e+01
385    , 2.932242498503967099e+01
385.5  , 2.885012831787998167e+01
386    , 2.837263428208559901e+01
386.5  , 2.789109756144364738e+01
387    , 2.740660309374069570e+01
387.5  , 2.692019706898521392e+01
388    , 2.643289726214842617e+01
388.5  , 2.594569303316426456e+01
389    , 2.545955307648501531e+01
389.5  , 2.497541508834050816e+01
390    , 2.449417801718246324e+01
390.5  , 2.401667881501766644e+01
391    , 2.354368468785232693e+01
391.5  , 2.307587243021045964e+01
392    , 2.261381809239301077e+01
392.5  , 2.215798664773708282e+01
393    , 2.170872424306030979e+01
393.5  , 2.126627886414247115e+01
394    , 2.083078741979948134e+01
394.5  , 2.040230674010588530e+01
395    , 1.998082649232085828e+01
395.5  , 1.956630017911068364e+01
396    , 1.915865030491918120e+01
396.5  , 1.875780712374579196e+01
397    , 1.836371897188638158e+01
397.5  , 1.797636776704452188e+01
398    , 1.759577417470184812e+01
398.5  , 1.722200019130331583e+01
399    , 1.685515172744237589e+01
399.5  , 1.649535794237932507e+01
400    , 1.614276349448571324e+01
400.5  , 1.579751820850349375e+01
401    , 1.545975382687817756e+01
401.5  , 1.512956592746238726e+01
402    , 1.480701392351587131e+01
402.5  , 1.449210039822383145e+01
403    , 1.418477110469694047e+01
403.5  , 1.388491754915654042e+01
404    , 1.359238990686067439e+01
404.5  , 1.330698927254847597e+01
405    , 1.302850124184783809e+01
405.5  , 1.275670882720144306e+01
406    , 1.249138987468156792e+01
406.5  , 1.223235839495337096e+01
407    , 1.197945681371928117e+01
407.5  , 1.173257147083023000e+01
408    , 1.149162745391523899e+01
408.5  , 1.125659893112224630e+01
409    , 1.102749106882166252e+01
409.5  , 1.080433228205076190e+01
410    , 1.058716131858762743e+01
410.5  , 1.037600401028432451e+01
411    , 1.017087327306688493e+01
